# STATION: VLYC1
# STATION NAME: VALYERMO
# LATITUDE: 34.445560
# LONGITUDE: -117.851110
# ELEVATION [ft]: 3780.0
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_set_1,water_temp_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,volt_set_1,snow_interval_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
,,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,W/m**2,Inches,Fahrenheit,Miles/hour,Fahrenheit,gm,volts,Inches,Fahrenheit,Fahrenheit,Degrees,Fahrenheit,code,Fahrenheit,Fahrenheit
VLYC1,09/24/2020 13:54 PDT,88.0,12.0,5.0,344.0,14.99,768.0,11.63,,14.99,102.0,3.9,13.1,,89.0,57.0,327.0,,NNW,84.05,29.33
VLYC1,09/24/2020 14:54 PDT,90.0,12.0,4.0,271.0,11.0,694.0,11.63,,11.0,104.0,3.6,13.1,,,,292.0,,W,85.69,30.91
VLYC1,09/24/2020 15:54 PDT,90.0,11.0,7.0,311.0,11.0,492.0,11.63,,11.0,99.0,3.6,13.1,,,,306.0,,NW,85.48,28.8
VLYC1,09/24/2020 16:54 PDT,88.0,14.0,11.0,306.0,16.0,383.0,11.63,,16.0,95.0,3.5,13.1,,,,316.0,,NW,84.25,33.09
VLYC1,09/24/2020 17:54 PDT,86.0,17.0,5.0,319.0,16.0,199.0,11.63,,16.0,88.0,3.4,13.2,,,,297.0,,NW,82.7,36.29
VLYC1,09/24/2020 18:54 PDT,81.0,19.0,9.0,120.0,13.0,44.0,11.63,,13.0,79.0,3.5,13.1,,,,122.0,,ESE,79.69,34.94
VLYC1,09/24/2020 19:54 PDT,74.0,23.0,3.0,183.0,11.0,0.0,11.63,,11.0,70.0,3.5,13.0,,,,126.0,,S,,33.82
VLYC1,09/24/2020 20:54 PDT,70.0,36.0,5.0,82.0,7.0,0.0,11.63,,7.0,66.0,3.5,12.9,,,,71.0,,E,,41.73
VLYC1,09/24/2020 21:54 PDT,65.0,39.0,4.0,90.0,8.0,0.0,11.63,,8.0,60.0,3.6,12.9,,,,105.0,,E,,39.32
VLYC1,09/24/2020 22:54 PDT,63.0,38.0,4.0,95.0,5.99,0.0,11.63,,5.99,57.0,3.7,12.9,,,,55.0,,E,,36.86
VLYC1,09/24/2020 23:54 PDT,60.0,34.0,4.0,93.0,5.99,0.0,11.63,,5.99,54.0,3.8,12.8,,,,110.0,,E,,31.39
VLYC1,09/25/2020 00:54 PDT,58.0,31.0,3.0,102.0,5.0,0.0,11.63,,5.0,50.0,3.9,12.9,,,,85.0,,ESE,,27.36
VLYC1,09/25/2020 01:54 PDT,59.0,22.0,4.0,121.0,7.0,0.0,11.63,,7.0,52.0,3.9,12.8,,,,101.0,,ESE,,20.05
VLYC1,09/25/2020 02:54 PDT,56.0,22.0,2.0,179.0,5.0,0.0,11.63,,5.0,50.0,4.1,12.7,,,,61.0,,S,,17.51
VLYC1,09/25/2020 03:54 PDT,58.0,15.0,5.0,83.0,9.0,0.0,11.63,,9.0,51.0,4.3,12.8,,,,100.0,,E,,10.5
VLYC1,09/25/2020 04:54 PDT,57.0,18.0,2.0,149.0,7.0,0.0,11.63,,7.0,49.0,4.2,12.7,,,,109.0,,SSE,,13.76
VLYC1,09/25/2020 05:54 PDT,56.0,18.0,4.0,88.0,5.99,0.0,11.63,,5.99,48.0,4.2,12.7,,,,78.0,,E,,12.94
VLYC1,09/25/2020 06:54 PDT,57.0,18.0,3.0,107.0,7.0,2.0,11.63,,7.0,49.0,4.3,12.7,,,,76.0,,ESE,,13.76
VLYC1,09/25/2020 07:54 PDT,64.0,18.0,1.0,138.0,8.0,93.0,11.63,,8.0,61.0,4.6,12.8,,,,65.0,,SE,,19.55
VLYC1,09/25/2020 08:54 PDT,76.0,13.0,1.0,224.0,3.0,290.0,11.63,,3.0,76.0,4.7,13.1,,,,25.0,,SW,,21.7
VLYC1,09/25/2020 09:54 PDT,81.0,11.0,4.0,322.0,9.0,492.0,11.63,,9.0,85.0,4.6,13.3,,,,327.0,,NW,79.32,21.76
VLYC1,09/25/2020 10:54 PDT,83.0,11.0,5.0,2.0,10.0,662.0,11.63,,10.0,91.0,4.4,13.2,,,,340.0,,N,80.07,23.32
VLYC1,09/25/2020 11:54 PDT,84.0,12.0,7.0,324.0,13.0,780.0,11.63,,13.0,95.0,4.1,13.2,,,,345.0,,NW,80.95,26.17
VLYC1,09/25/2020 12:54 PDT,87.0,12.0,3.0,311.0,13.0,836.0,11.63,,13.0,100.0,3.7,13.1,,,,327.0,,NW,83.25,28.54
VLYC1,09/25/2020 13:54 PDT,89.0,11.0,5.0,348.0,11.0,823.0,11.63,,11.0,103.0,3.4,13.1,,91.0,55.0,306.0,,NNW,84.66,28.02
VLYC1,09/25/2020 14:54 PDT,91.0,10.0,8.0,299.0,18.0,739.0,11.63,,18.0,104.0,3.4,13.1,,,,4.0,,WNW,86.09,27.3
VLYC1,09/25/2020 15:54 PDT,89.0,14.0,10.0,284.0,18.0,587.0,11.63,,18.0,101.0,3.2,13.1,,,,290.0,,WNW,85.09,33.89
VLYC1,09/25/2020 16:54 PDT,87.0,18.0,12.0,293.0,20.0,387.0,11.63,,20.0,94.0,3.1,13.2,,,,289.0,,WNW,83.55,38.55
VLYC1,09/25/2020 17:54 PDT,84.0,24.0,11.0,290.0,19.0,190.0,11.63,,19.0,87.0,3.2,13.7,,,,307.0,,WNW,81.5,43.42
VLYC1,09/25/2020 18:54 PDT,80.0,27.0,7.0,86.0,14.01,36.0,11.63,,14.01,77.0,3.3,13.1,,,,277.0,,E,,43.04
VLYC1,09/25/2020 19:54 PDT,75.0,27.0,3.0,80.0,9.0,0.0,11.63,,9.0,71.0,3.2,13.0,,,,48.0,,E,,38.72
VLYC1,09/25/2020 20:54 PDT,72.0,28.0,2.0,148.0,5.99,0.0,11.63,,5.99,67.0,3.4,12.9,,,,68.0,,SSE,,37.05
VLYC1,09/25/2020 21:54 PDT,67.0,40.0,2.0,192.0,4.0,0.0,11.63,,4.0,61.0,3.6,12.9,,,,277.0,,SSW,,41.77
VLYC1,09/25/2020 22:54 PDT,65.0,37.0,4.0,72.0,5.99,0.0,11.63,,5.99,60.0,3.7,12.9,,,,123.0,,ENE,,37.97
VLYC1,09/25/2020 23:54 PDT,64.0,34.0,2.0,105.0,5.0,0.0,11.63,,5.0,57.0,3.8,12.9,,,,59.0,,ESE,,34.93
VLYC1,09/26/2020 00:54 PDT,60.0,37.0,4.0,94.0,5.99,0.0,11.63,,5.99,55.0,4.0,12.8,,,,79.0,,E,,33.49
VLYC1,09/26/2020 01:54 PDT,59.0,37.0,1.0,137.0,5.99,0.0,11.63,,5.99,53.0,4.1,12.8,,,,72.0,,SE,,32.6
VLYC1,09/26/2020 02:54 PDT,58.0,38.0,1.0,125.0,5.99,0.0,11.63,,5.99,52.0,4.2,12.8,,,,55.0,,SE,,32.37
VLYC1,09/26/2020 03:54 PDT,57.0,34.0,2.0,112.0,5.99,0.0,11.63,,5.99,51.0,4.2,12.8,,,,79.0,,ESE,,28.73
VLYC1,09/26/2020 04:54 PDT,56.0,36.0,2.0,102.0,5.0,0.0,11.63,,5.0,49.0,4.4,12.8,,,,128.0,,ESE,,29.24
VLYC1,09/26/2020 05:54 PDT,56.0,33.0,3.0,67.0,5.99,0.0,11.63,,5.99,49.0,4.4,12.7,,,,85.0,,ENE,,27.12
VLYC1,09/26/2020 06:54 PDT,55.0,35.0,2.0,114.0,5.99,2.0,11.63,,5.99,48.0,4.5,12.7,,,,111.0,,ESE,,27.66
VLYC1,09/26/2020 07:54 PDT,63.0,24.0,1.0,70.0,3.0,82.0,11.63,,3.0,61.0,5.0,12.8,,,,80.0,,ENE,,25.5
VLYC1,09/26/2020 08:54 PDT,72.0,22.0,1.0,225.0,3.0,269.0,11.63,,3.0,73.0,5.2,13.1,,,,242.0,,SW,,31.03
VLYC1,09/26/2020 09:54 PDT,75.0,26.0,4.0,299.0,10.0,452.0,11.63,,10.0,81.0,5.3,13.4,,,,340.0,,WNW,,37.76
VLYC1,09/26/2020 10:54 PDT,79.0,25.0,5.0,325.0,10.0,627.0,11.63,,10.0,87.0,5.1,13.2,,,,291.0,,NW,,40.19
VLYC1,09/26/2020 11:54 PDT,81.0,26.0,5.0,279.0,11.0,741.0,11.63,,11.0,93.0,4.7,13.2,,,,307.0,,W,79.54,42.92
VLYC1,09/26/2020 12:54 PDT,84.0,24.0,4.0,273.0,9.0,786.0,11.63,,9.0,98.0,4.4,13.2,,,,295.0,,W,81.5,43.42
VLYC1,09/26/2020 13:54 PDT,85.0,22.0,5.99,266.0,13.0,767.0,11.63,,13.0,101.0,4.0,13.2,,92.0,55.0,292.0,,W,82.15,42.01
VLYC1,09/26/2020 14:54 PDT,87.0,20.0,7.0,304.0,13.0,674.0,11.63,,13.0,100.0,4.1,13.4,,,,290.0,,NW,83.66,41.24
VLYC1,09/26/2020 15:54 PDT,88.0,18.0,5.99,304.0,14.01,533.0,11.63,,14.01,99.0,3.8,13.4,,,,294.0,,NW,84.39,39.38
VLYC1,09/26/2020 16:54 PDT,86.0,22.0,7.0,276.0,12.0,351.0,11.63,,12.0,94.0,3.8,13.1,,,,260.0,,W,82.95,42.86
VLYC1,09/26/2020 17:54 PDT,82.0,27.0,5.99,277.0,12.0,160.0,11.63,,12.0,84.0,3.7,13.4,,,,299.0,,W,80.26,44.77
VLYC1,09/26/2020 18:54 PDT,76.0,33.0,0.0,,10.0,28.0,11.63,,10.0,73.0,3.8,13.1,,,,319.0,,,,44.79
VLYC1,09/26/2020 19:54 PDT,72.0,36.0,3.0,23.0,5.99,0.0,11.63,,5.99,68.0,3.9,13.0,,,,36.0,,NNE,,43.51
VLYC1,09/26/2020 20:54 PDT,70.0,39.0,3.0,131.0,5.0,0.0,11.63,,5.0,64.0,4.1,12.9,,,,119.0,,SE,,43.82
VLYC1,09/26/2020 21:54 PDT,66.0,44.0,1.0,147.0,5.0,0.0,11.63,,5.0,61.0,4.1,12.9,,,,116.0,,SSE,,43.35
VLYC1,09/26/2020 23:54 PDT,63.0,44.0,2.0,70.0,4.0,0.0,11.63,,4.0,58.0,4.5,12.9,,,,56.0,,ENE,,40.62
VLYC1,09/27/2020 00:54 PDT,62.0,47.0,2.0,132.0,5.0,0.0,11.63,,5.0,58.0,4.8,12.8,,,,57.0,,SE,,41.41
VLYC1,09/27/2020 01:54 PDT,61.0,47.0,1.0,122.0,5.99,0.0,11.63,,5.99,56.0,4.9,12.8,,,,77.0,,ESE,,40.49
VLYC1,09/27/2020 02:54 PDT,60.0,47.0,2.0,78.0,5.99,0.0,11.63,,5.99,54.0,5.1,12.8,,,,79.0,,ENE,,39.57
VLYC1,09/27/2020 03:54 PDT,61.0,46.0,3.0,115.0,5.99,0.0,11.63,,5.99,56.0,5.3,12.8,,,,69.0,,ESE,,39.94
VLYC1,09/27/2020 04:54 PDT,58.0,49.0,2.0,101.0,4.0,0.0,11.63,,4.0,52.0,5.5,12.8,,,,104.0,,E,,38.81
VLYC1,09/27/2020 05:54 PDT,58.0,47.0,2.0,118.0,5.0,0.0,11.63,,5.0,52.0,5.7,12.7,,,,97.0,,ESE,,37.74
VLYC1,09/27/2020 06:54 PDT,56.0,49.0,2.0,212.0,5.99,2.0,11.63,,5.99,50.0,5.8,12.7,,,,76.0,,SSW,,36.96
VLYC1,09/27/2020 07:54 PDT,63.0,40.0,2.0,110.0,5.99,77.0,11.63,,5.99,62.0,6.4,12.8,,,,60.0,,ESE,,38.16
VLYC1,09/27/2020 08:54 PDT,74.0,32.0,2.0,283.0,5.0,256.0,11.63,,5.0,75.0,6.4,13.2,,,,34.0,,WNW,,42.22
VLYC1,09/27/2020 09:54 PDT,79.0,30.0,4.0,253.0,5.99,439.0,11.63,,5.99,84.0,6.5,13.3,,,,257.0,,WSW,,44.92
VLYC1,09/27/2020 10:54 PDT,84.0,20.0,10.0,11.0,17.0,611.0,11.63,,17.0,90.0,6.1,13.2,,,,4.0,,N,81.28,38.73
VLYC1,09/27/2020 11:54 PDT,85.0,19.0,10.0,17.0,19.0,736.0,11.63,,19.0,94.0,5.5,13.2,,,,358.0,,NNE,81.99,38.27
VLYC1,09/27/2020 12:54 PDT,88.0,15.0,11.0,17.0,19.0,790.0,11.63,,19.0,98.0,4.9,13.1,,,,35.0,,NNE,84.27,34.8
VLYC1,09/27/2020 13:54 PDT,88.0,16.0,11.0,31.0,20.0,770.0,11.63,,20.0,99.0,4.5,13.2,,89.0,56.0,7.0,,NNE,84.3,36.41
VLYC1,09/27/2020 14:54 PDT,90.0,14.0,10.0,30.0,20.0,678.0,11.63,,20.0,100.0,4.4,13.1,,,,1.0,,NNE,85.94,34.7
VLYC1,09/27/2020 15:54 PDT,90.0,14.0,9.0,17.0,20.0,550.0,11.63,,20.0,99.0,4.1,13.1,,,,14.0,,NNE,85.94,34.7
VLYC1,09/27/2020 16:54 PDT,90.0,13.0,10.0,64.0,17.0,369.0,11.63,,17.0,95.0,3.9,13.1,,,,51.0,,ENE,85.91,32.87
VLYC1,09/27/2020 17:54 PDT,88.0,13.0,9.0,54.0,16.0,184.0,11.63,,16.0,89.0,3.8,13.6,,,,44.0,,NE,84.24,31.27
VLYC1,09/27/2020 18:54 PDT,83.0,13.0,7.0,52.0,16.0,30.0,11.63,,16.0,81.0,3.8,13.0,,,,31.0,,NE,80.36,27.29
VLYC1,09/27/2020 19:54 PDT,76.0,17.0,5.99,69.0,8.0,0.0,11.63,,8.0,72.0,3.8,13.0,,,,97.0,,ENE,,28.08
VLYC1,09/27/2020 20:54 PDT,74.0,19.0,5.99,62.0,8.0,0.0,11.63,,8.0,71.0,3.8,13.0,,,,61.0,,ENE,,29.12
VLYC1,09/27/2020 21:54 PDT,73.0,20.0,5.99,63.0,9.0,0.0,11.63,,9.0,69.0,3.8,12.9,,,,61.0,,ENE,,29.54
VLYC1,09/27/2020 22:54 PDT,71.0,22.0,4.0,119.0,8.0,0.0,11.63,,8.0,66.0,3.8,12.9,,,,55.0,,ESE,,30.18
VLYC1,09/27/2020 23:54 PDT,71.0,23.0,3.0,112.0,5.99,0.0,11.63,,5.99,65.0,3.9,12.9,,,,78.0,,ESE,,31.28
VLYC1,09/28/2020 00:54 PDT,70.0,26.0,4.0,105.0,5.99,0.0,11.63,,5.99,64.0,4.0,12.8,,,,82.0,,ESE,,33.46
VLYC1,09/28/2020 01:54 PDT,69.0,28.0,4.0,119.0,7.0,0.0,11.63,,7.0,63.0,4.0,12.8,,,,102.0,,ESE,,34.44
VLYC1,09/28/2020 02:54 PDT,67.0,30.0,5.0,111.0,8.0,0.0,11.63,,8.0,63.0,4.2,12.8,,,,95.0,,ESE,,34.43
VLYC1,09/28/2020 03:54 PDT,64.0,33.0,2.0,160.0,7.0,0.0,11.63,,7.0,60.0,4.1,12.8,,,,95.0,,SSE,,34.18
VLYC1,09/28/2020 04:54 PDT,63.0,34.0,3.0,98.0,5.0,0.0,11.63,,5.0,58.0,4.4,12.8,,,,86.0,,E,,34.05
VLYC1,09/28/2020 05:54 PDT,62.0,33.0,1.0,102.0,4.0,0.0,11.63,,4.0,55.0,4.4,12.7,,,,171.0,,ESE,,32.42
VLYC1,09/28/2020 06:54 PDT,62.0,34.0,4.0,82.0,5.99,1.0,11.63,,5.99,56.0,4.5,12.8,,,,75.0,,E,,33.16
VLYC1,09/28/2020 07:54 PDT,69.0,30.0,1.0,147.0,7.0,79.0,11.63,,7.0,67.0,4.9,12.8,,,,80.0,,SSE,,36.18
VLYC1,09/28/2020 08:54 PDT,80.0,19.0,7.0,58.0,12.0,267.0,11.63,,12.0,80.0,5.1,13.1,,,,48.0,,ENE,,34.11
VLYC1,09/28/2020 09:54 PDT,82.0,14.0,9.0,59.0,16.0,466.0,11.63,,16.0,85.0,5.1,13.3,,,,46.0,,ENE,79.66,28.27
VLYC1,09/28/2020 10:54 PDT,84.0,12.0,13.0,49.0,20.0,630.0,11.63,,20.0,89.0,4.9,13.2,,,,24.0,,NE,80.95,26.17
VLYC1,09/28/2020 11:54 PDT,85.0,11.0,10.0,49.0,18.0,754.0,11.63,,18.0,93.0,4.6,13.2,,,,51.0,,NE,81.55,24.89
VLYC1,09/28/2020 12:54 PDT,87.0,11.0,11.0,43.0,18.0,802.0,11.63,,18.0,97.0,4.1,13.1,,,,81.0,,NE,83.08,26.46
VLYC1,09/28/2020 13:54 PDT,87.0,10.0,11.0,14.0,19.0,786.0,11.63,,19.0,98.0,3.9,13.3,,91.0,61.0,8.0,,NNE,82.92,24.2
VLYC1,09/28/2020 14:54 PDT,88.0,10.0,10.0,60.0,21.0,698.0,11.63,,21.0,99.0,3.7,13.1,,,,349.0,,ENE,83.69,24.97
VLYC1,09/28/2020 15:54 PDT,89.0,10.0,9.0,41.0,17.0,558.0,11.63,,17.0,98.0,3.4,13.1,,,,39.0,,NE,84.48,25.75
VLYC1,09/28/2020 16:54 PDT,87.0,10.0,10.0,41.0,19.0,377.0,11.63,,19.0,93.0,3.4,14.0,,,,26.0,,NE,82.92,24.2
VLYC1,09/28/2020 17:54 PDT,86.0,10.0,8.0,38.0,21.0,186.0,11.63,,21.0,88.0,3.3,13.2,,,,6.0,,NE,82.15,23.42
VLYC1,09/28/2020 18:54 PDT,80.0,11.0,5.0,74.0,13.0,29.0,11.63,,13.0,77.0,3.2,13.1,,,,24.0,,ENE,,20.97
VLYC1,09/28/2020 19:54 PDT,72.0,15.0,3.0,100.0,5.99,0.0,11.63,,5.99,66.0,3.3,13.0,,,,70.0,,E,,21.84
VLYC1,09/28/2020 20:54 PDT,71.0,17.0,3.0,94.0,5.99,0.0,11.63,,5.99,64.0,3.4,12.9,,,,60.0,,E,,23.97
VLYC1,09/28/2020 21:54 PDT,67.0,20.0,1.0,43.0,5.99,0.0,11.63,,5.99,60.0,3.3,12.9,,,,87.0,,NE,,24.52
VLYC1,09/28/2020 22:54 PDT,69.0,20.0,1.0,1.0,5.0,0.0,11.63,,5.0,61.0,3.4,12.9,,,,46.0,,N,,26.19
VLYC1,09/28/2020 23:54 PDT,68.0,23.0,1.0,110.0,5.0,0.0,11.63,,5.0,61.0,3.5,12.9,,,,103.0,,ESE,,28.73
VLYC1,09/29/2020 00:54 PDT,64.0,26.0,1.0,108.0,5.99,0.0,11.63,,5.99,56.0,3.4,12.8,,,,81.0,,ESE,,28.29
VLYC1,09/29/2020 01:54 PDT,67.0,22.0,1.0,122.0,3.0,0.0,11.63,,3.0,58.0,3.5,12.8,,,,89.0,,ESE,,26.81
VLYC1,09/29/2020 02:54 PDT,64.0,23.0,1.0,114.0,4.0,0.0,11.63,,4.0,55.0,3.5,12.8,,,,95.0,,ESE,,25.33
VLYC1,09/29/2020 03:54 PDT,63.0,22.0,3.0,103.0,5.0,0.0,11.63,,5.0,54.0,3.6,12.8,,,,89.0,,ESE,,23.43
VLYC1,09/29/2020 04:54 PDT,64.0,20.0,2.0,148.0,5.0,0.0,11.63,,5.0,58.0,3.7,12.8,,,,58.0,,SSE,,22.01
VLYC1,09/29/2020 05:54 PDT,63.0,20.0,3.0,107.0,8.0,0.0,11.63,,8.0,56.0,3.7,12.7,,,,77.0,,ESE,,21.18
VLYC1,09/29/2020 06:54 PDT,63.0,19.0,3.0,94.0,5.0,1.0,11.63,,5.0,53.0,3.9,12.7,,,,101.0,,E,,19.98
VLYC1,09/29/2020 07:54 PDT,67.0,18.0,0.0,,4.0,86.0,11.63,,4.0,64.0,4.1,12.8,,,,118.0,,,,22.03
VLYC1,09/29/2020 08:54 PDT,78.0,12.0,0.0,,4.0,277.0,11.63,,4.0,78.0,4.2,13.1,,,,54.0,,,,21.42
VLYC1,09/29/2020 09:54 PDT,82.0,10.0,5.99,5.0,9.0,472.0,11.63,,9.0,86.0,4.2,13.3,,,,345.0,,N,79.23,20.32
VLYC1,09/29/2020 10:54 PDT,84.0,9.0,5.99,358.0,10.0,639.0,11.63,,10.0,91.0,4.0,13.2,,,,338.0,,N,80.53,19.44
VLYC1,09/29/2020 11:54 PDT,87.0,8.0,4.0,26.0,13.0,753.0,11.63,,13.0,97.0,3.7,13.7,,,,349.0,,NNE,82.62,19.02
VLYC1,09/29/2020 12:54 PDT,88.0,7.0,5.99,6.0,14.99,807.0,11.63,,14.99,100.0,3.4,13.7,,,,3.0,,N,83.23,16.73
VLYC1,09/29/2020 13:54 PDT,89.0,7.0,8.0,30.0,14.01,791.0,11.63,,14.01,101.0,3.3,13.1,,89.0,62.0,16.0,,NNE,83.99,17.48
VLYC1,09/29/2020 14:54 PDT,90.0,7.0,7.0,51.0,14.99,711.0,11.63,,14.99,102.0,3.1,13.5,,,,345.0,,NE,84.75,18.22
VLYC1,09/29/2020 15:54 PDT,91.0,7.0,5.0,349.0,14.99,570.0,11.63,,14.99,102.0,3.0,13.1,,,,311.0,,N,85.52,18.97
VLYC1,09/29/2020 16:54 PDT,90.0,7.0,5.99,1.0,13.0,387.0,11.63,,13.0,98.0,2.8,13.1,,,,8.0,,N,84.75,18.22
VLYC1,09/29/2020 18:54 PDT,79.0,11.0,3.0,129.0,7.0,28.0,11.63,,7.0,74.0,2.8,13.0,,,,34.0,,SE,,20.19
VLYC1,09/29/2020 19:54 PDT,73.0,15.0,1.0,266.0,4.0,0.0,11.63,,4.0,66.0,2.4,13.0,,,,69.0,,W,,22.65
VLYC1,09/29/2020 20:54 PDT,75.0,12.0,2.0,94.0,8.0,0.0,11.63,,8.0,70.0,2.9,12.9,,,,41.0,,E,,19.05
VLYC1,09/29/2020 21:54 PDT,69.0,16.0,1.0,161.0,4.0,0.0,11.63,,4.0,61.0,2.4,12.9,,,,53.0,,SSE,,20.91
VLYC1,09/29/2020 22:54 PDT,67.0,18.0,3.0,70.0,7.0,0.0,11.63,,7.0,61.0,2.5,12.9,,,,305.0,,ENE,,22.03
VLYC1,09/29/2020 23:54 PDT,65.0,20.0,1.0,58.0,4.0,0.0,11.63,,4.0,57.0,2.4,12.9,,,,74.0,,ENE,,22.85
VLYC1,09/30/2020 00:54 PDT,65.0,20.0,1.0,110.0,3.0,0.0,11.63,,3.0,57.0,3.0,12.8,,,,43.0,,ESE,,22.85
VLYC1,09/30/2020 01:54 PDT,64.0,19.0,2.0,70.0,4.0,0.0,11.63,,4.0,55.0,2.5,12.8,,,,69.0,,ENE,,20.81
VLYC1,09/30/2020 02:54 PDT,64.0,20.0,1.0,55.0,5.0,0.0,11.63,,5.0,55.0,3.1,12.8,,,,93.0,,NE,,22.01
VLYC1,09/30/2020 03:54 PDT,65.0,18.0,0.0,,3.0,0.0,11.63,,3.0,55.0,3.1,12.8,,,,92.0,,,,20.37
VLYC1,09/30/2020 04:54 PDT,65.0,19.0,0.0,,5.0,0.0,11.63,,5.0,55.0,3.1,12.8,,,,333.0,,,,21.64
VLYC1,09/30/2020 05:54 PDT,64.0,21.0,1.0,14.0,4.0,0.0,11.63,,4.0,54.0,3.2,12.7,,,,343.0,,NNE,,23.17
VLYC1,09/30/2020 06:54 PDT,64.0,23.0,1.0,40.0,3.0,1.0,11.63,,3.0,54.0,3.3,12.7,,,,142.0,,NE,,25.33
VLYC1,09/30/2020 07:54 PDT,69.0,23.0,0.0,,3.0,77.0,11.63,,3.0,65.0,3.5,12.8,,,,116.0,,,,29.58
VLYC1,09/30/2020 08:54 PDT,81.0,16.0,0.0,,1.0,261.0,11.63,,1.0,80.0,3.6,13.1,,,,354.0,,,79.55,30.7
VLYC1,09/30/2020 09:54 PDT,85.0,14.0,5.0,337.0,8.0,452.0,11.63,,8.0,89.0,3.7,13.3,,,,334.0,,NNW,81.86,30.68
VLYC1,09/30/2020 10:54 PDT,86.0,13.0,5.0,347.0,9.0,613.0,11.63,,9.0,94.0,3.5,13.2,,,,329.0,,NNW,82.63,29.68
VLYC1,09/30/2020 11:54 PDT,88.0,12.0,5.99,324.0,10.0,730.0,11.63,,10.0,99.0,3.4,13.1,,,,332.0,,NW,84.05,29.33
VLYC1,09/30/2020 12:54 PDT,90.0,11.0,5.99,330.0,11.0,780.0,11.63,,11.0,101.0,3.2,13.1,,,,305.0,,NNW,85.48,28.8
VLYC1,09/30/2020 13:54 PDT,90.0,10.0,5.99,281.0,13.0,759.0,11.63,,13.0,105.0,2.9,13.1,,91.0,63.0,323.0,,W,85.28,26.52
VLYC1,09/30/2020 14:54 PDT,92.0,7.0,5.99,322.0,14.01,689.0,11.63,,14.01,106.0,2.9,13.1,,,,309.0,,NW,86.29,19.72
VLYC1,09/30/2020 15:54 PDT,93.0,6.0,7.0,336.0,13.0,558.0,11.63,,13.0,103.0,2.8,13.1,,,,32.0,,NNW,86.87,16.95
VLYC1,09/30/2020 16:54 PDT,91.0,6.0,8.0,10.0,14.01,388.0,11.63,,14.01,98.0,2.7,13.1,,,,20.0,,N,85.35,15.48
VLYC1,09/30/2020 17:54 PDT,89.0,7.0,5.99,30.0,14.99,175.0,0.0,,14.99,90.0,2.7,13.4,,,,359.0,,NNE,83.99,17.48
VLYC1,09/30/2020 18:54 PDT,79.0,9.0,4.0,117.0,10.0,23.0,0.0,,10.0,74.0,2.4,13.1,,,,41.0,,ESE,,15.61
VLYC1,09/30/2020 19:54 PDT,76.0,11.0,3.0,61.0,7.0,0.0,0.0,,7.0,69.0,2.4,13.0,,,,70.0,,ENE,,17.84
VLYC1,09/30/2020 20:54 PDT,73.0,13.0,2.0,104.0,10.0,0.0,0.0,,10.0,67.0,2.3,12.9,,,,310.0,,ESE,,19.31
VLYC1,09/30/2020 21:54 PDT,67.0,17.0,1.0,96.0,5.0,0.0,0.0,,5.0,61.0,2.2,12.9,,,,40.0,,E,,20.69
VLYC1,09/30/2020 22:54 PDT,68.0,17.0,1.0,287.0,4.0,0.0,0.0,,4.0,59.0,2.2,12.9,,,,2.0,,WNW,,21.51
