nftype,speed,carga,heat,ch,wind,slope,fch,fp,fv,HROS,BROS,FROS
5,0.06054,0.649,3800,5,20,30,4.10722916451513,1.821925,8.383199999999999,2.5375212066462094,0.0,2.7598018494021918e-11
5,0.06054,0.649,3800,5,20,35,4.10722916451513,1.9826862499999998,8.383199999999999,2.577494757296687,0.0,2.8032769851856542e-11
5,0.06054,0.649,3800,5,20,40,4.10722916451513,2.15024,8.383199999999999,2.6191572743043765,0.0,2.8485890366425717e-11
5,0.06054,0.649,3800,5,20,45,4.10722916451513,2.32458625,8.383199999999999,2.662508757669278,0.0,2.8957380037729432e-11
5,0.06054,0.649,3800,5,20,50,4.10722916451513,2.505725,8.383199999999999,2.707549207391392,0.0,2.9447238865767704e-11
5,0.06054,0.649,3800,5,20,55,4.10722916451513,2.6936562499999996,8.383199999999999,2.754278623470718,0.0,2.9955466850540515e-11
5,0.06054,0.649,3800,5,20,60,4.10722916451513,2.8883799999999997,8.383199999999999,2.802697005907256,0.0,3.0482063992047877e-11
5,0.06054,0.649,3800,5,25,0,4.10722916451513,1.0,9.335124999999998,2.569845921616776,0.0,7.593168468272237e-14
5,0.06054,0.649,3800,5,25,5,4.10722916451513,1.12000625,9.335124999999998,2.5996856741239807,0.0,7.681336504313948e-14
5,0.06054,0.649,3800,5,25,10,4.10722916451513,1.246805,9.335124999999998,2.6312143929883978,0.0,7.77449495864482e-14
5,0.06054,0.649,3800,5,25,15,4.10722916451513,1.3803962499999998,9.335124999999998,2.6644320782100266,0.0,7.872643831264848e-14
5,0.06054,0.649,3800,5,25,20,4.10722916451513,1.52078,9.335124999999998,2.6993387297888676,0.0,7.975783122174035e-14
5,0.06054,0.649,3800,5,25,25,4.10722916451513,1.66795625,9.335124999999998,2.7359343477249207,0.0,8.083912831372381e-14
5,0.06054,0.649,3800,5,25,30,4.10722916451513,1.821925,9.335124999999998,2.774218932018186,0.0,8.197032958859885e-14
5,0.06054,0.649,3800,5,25,35,4.10722916451513,1.9826862499999998,9.335124999999998,2.8141924826686635,0.0,8.315143504636549e-14
5,0.06054,0.649,3800,5,25,40,4.10722916451513,2.15024,9.335124999999998,2.855854999676353,0.0,8.43824446870237e-14
5,0.06054,0.649,3800,5,25,45,4.10722916451513,2.32458625,9.335124999999998,2.8992064830412545,0.0,8.566335851057348e-14
5,0.06054,0.649,3800,5,25,50,4.10722916451513,2.505725,9.335124999999998,2.9442469327633685,0.0,8.699417651701488e-14
5,0.06054,0.649,3800,5,25,55,4.10722916451513,2.6936562499999996,9.335124999999998,2.990976348842694,0.0,8.837489870634783e-14
5,0.06054,0.649,3800,5,25,60,4.10722916451513,2.8883799999999997,9.335124999999998,3.039394731279232,0.0,8.980552507857238e-14
5,0.06054,0.649,3800,5,30,0,4.10722916451513,1.0,9.9295,2.7176382482370136,0.0,2.181529477508636e-16
5,0.06054,0.649,3800,5,30,5,4.10722916451513,1.12000625,9.9295,2.747478000744218,0.0,2.2054827390357203e-16
5,0.06054,0.649,3800,5,30,10,4.10722916451513,1.246805,9.9295,2.779006719608635,0.0,2.2307917843567553e-16
5,0.06054,0.649,3800,5,30,15,4.10722916451513,1.3803962499999998,9.9295,2.812224404830264,0.0,2.25745661347174e-16
5,0.06054,0.649,3800,5,30,20,4.10722916451513,1.52078,9.9295,2.847131056409105,0.0,2.2854772263806747e-16
5,0.06054,0.649,3800,5,30,25,4.10722916451513,1.66795625,9.9295,2.8837266743451577,0.0,2.3148536230835594e-16
5,0.06054,0.649,3800,5,30,30,4.10722916451513,1.821925,9.9295,2.9220112586384235,0.0,2.345585803580395e-16
5,0.06054,0.649,3800,5,30,35,4.10722916451513,1.9826862499999998,9.9295,2.961984809288901,0.0,2.37767376787118e-16
5,0.06054,0.649,3800,5,30,40,4.10722916451513,2.15024,9.9295,3.00364732629659,0.0,2.4111175159559145e-16
5,0.06054,0.649,3800,5,30,45,4.10722916451513,2.32458625,9.9295,3.0469988096614915,0.0,2.4459170478346e-16
5,0.06054,0.649,3800,5,30,50,4.10722916451513,2.505725,9.9295,3.0920392593836055,0.0,2.4820723635072353e-16
5,0.06054,0.649,3800,5,30,55,4.10722916451513,2.6936562499999996,9.9295,3.1387686754629316,0.0,2.5195834629738205e-16
5,0.06054,0.649,3800,5,30,60,4.10722916451513,2.8883799999999997,9.9295,3.1871870578994694,0.0,2.558450346234356e-16
5,0.06054,0.649,3800,5,35,0,4.10722916451513,1.0,10.166324999999997,2.7765251761055088,0.0,6.055149145891807e-19
5,0.06054,0.649,3800,5,35,5,4.10722916451513,1.12000625,10.166324999999997,2.8063649286127132,0.0,6.12022478556638e-19
5,0.06054,0.649,3800,5,35,10,4.10722916451513,1.246805,10.166324999999997,2.8378936474771304,0.0,6.18898378575334e-19
5,0.06054,0.649,3800,5,35,15,4.10722916451513,1.3803962499999998,10.166324999999997,2.871111332698759,0.0,6.261426146452685e-19
5,0.06054,0.649,3800,5,35,20,4.10722916451513,1.52078,10.166324999999997,2.9060179842776,0.0,6.337551867664417e-19
5,0.06054,0.649,3800,5,35,25,4.10722916451513,1.66795625,10.166324999999997,2.9426136022136533,0.0,6.417360949388535e-19
5,0.06054,0.649,3800,5,35,30,4.10722916451513,1.821925,10.166324999999997,2.9808981865069186,0.0,6.500853391625039e-19
5,0.06054,0.649,3800,5,35,35,4.10722916451513,1.9826862499999998,10.166324999999997,3.020871737157396,0.0,6.588029194373929e-19
5,0.06054,0.649,3800,5,35,40,4.10722916451513,2.15024,10.166324999999997,3.0625342541650857,0.0,6.678888357635205e-19
5,0.06054,0.649,3800,5,35,45,4.10722916451513,2.32458625,10.166324999999997,3.105885737529987,0.0,6.773430881408867e-19
5,0.06054,0.649,3800,5,35,50,4.10722916451513,2.505725,10.166324999999997,3.150926187252101,0.0,6.871656765694916e-19
5,0.06054,0.649,3800,5,35,55,4.10722916451513,2.6936562499999996,10.166324999999997,3.1976556033314267,0.0,6.973566010493351e-19
5,0.06054,0.649,3800,5,35,60,4.10722916451513,2.8883799999999997,10.166324999999997,3.2460739857679646,0.0,7.079158615804171e-19
5,0.06054,0.649,3800,5,40,0,4.10722916451513,1.0,10.045599999999997,2.746506705222265,0.0,1.6272628056083053e-21
5,0.06054,0.649,3800,5,40,5,4.10722916451513,1.12000625,10.045599999999997,2.7763464577294696,0.0,1.6449423981216619e-21
5,0.06054,0.649,3800,5,40,10,4.10722916451513,1.246805,10.045599999999997,2.8078751765938863,0.0,1.6636226771171554e-21
5,0.06054,0.649,3800,5,40,15,4.10722916451513,1.3803962499999998,10.045599999999997,2.8410928618155156,0.0,1.6833036425947868e-21
5,0.06054,0.649,3800,5,40,20,4.10722916451513,1.52078,10.045599999999997,2.8759995133943566,0.0,1.703985294554555e-21
5,0.06054,0.649,3800,5,40,25,4.10722916451513,1.66795625,10.045599999999997,2.9125951313304093,0.0,1.7256676329964598e-21
5,0.06054,0.649,3800,5,40,30,4.10722916451513,1.821925,10.045599999999997,2.950879715623675,0.0,1.7483506579205028e-21
5,0.06054,0.649,3800,5,40,35,4.10722916451513,1.9826862499999998,10.045599999999997,2.990853266274152,0.0,1.772034369326682e-21
5,0.06054,0.649,3800,5,40,40,4.10722916451513,2.15024,10.045599999999997,3.0325157832818417,0.0,1.796718767214999e-21
5,0.06054,0.649,3800,5,40,45,4.10722916451513,2.32458625,10.045599999999997,3.075867266646743,0.0,1.822403851585453e-21
5,0.06054,0.649,3800,5,40,50,4.10722916451513,2.505725,10.045599999999997,3.120907716368857,0.0,1.8490896224380444e-21
5,0.06054,0.649,3800,5,40,55,4.10722916451513,2.6936562499999996,10.045599999999997,3.167637132448183,0.0,1.8767760797727727e-21
5,0.06054,0.649,3800,5,40,60,4.10722916451513,2.8883799999999997,10.045599999999997,3.216055514884721,0.0,1.9054632235896383e-21
5,0.06054,0.649,3800,5,45,0,4.10722916451513,1.0,9.567324999999997,2.627582835587281,0.0,4.229482734965716e-24
5,0.06054,0.649,3800,5,45,5,4.10722916451513,1.12000625,9.567324999999997,2.6574225880944855,0.0,4.277514224719554e-24
5,0.06054,0.649,3800,5,45,10,4.10722916451513,1.246805,9.567324999999997,2.6889513069589026,0.0,4.328264355328789e-24
5,0.06054,0.649,3800,5,45,15,4.10722916451513,1.3803962499999998,9.567324999999997,2.7221689921805314,0.0,4.3817331267934214e-24
5,0.06054,0.649,3800,5,45,20,4.10722916451513,1.52078,9.567324999999997,2.7570756437593724,0.0,4.437920539113449e-24
5,0.06054,0.649,3800,5,45,25,4.10722916451513,1.66795625,9.567324999999997,2.7936712616954256,0.0,4.496826592288874e-24
5,0.06054,0.649,3800,5,45,30,4.10722916451513,1.821925,9.567324999999997,2.831955845988691,0.0,4.558451286319696e-24
5,0.06054,0.649,3800,5,45,35,4.10722916451513,1.9826862499999998,9.567324999999997,2.8719293966391684,0.0,4.6227946212059145e-24
5,0.06054,0.649,3800,5,45,40,4.10722916451513,2.15024,9.567324999999997,2.9135919136468575,0.0,4.6898565969475294e-24
5,0.06054,0.649,3800,5,45,45,4.10722916451513,2.32458625,9.567324999999997,2.956943397011759,0.0,4.7596372135445406e-24
5,0.06054,0.649,3800,5,45,50,4.10722916451513,2.505725,9.567324999999997,3.001983846733873,0.0,4.832136470996949e-24
5,0.06054,0.649,3800,5,45,55,4.10722916451513,2.6936562499999996,9.567324999999997,3.048713262813199,0.0,4.9073543693047544e-24
5,0.06054,0.649,3800,5,45,60,4.10722916451513,2.8883799999999997,9.567324999999997,3.097131645249737,0.0,4.985290908467956e-24
5,0.06054,0.649,3800,5,50,0,4.10722916451513,1.0,8.731499999999997,2.419753567200557,0.0,1.0581708292112602e-26
5,0.06054,0.649,3800,5,50,5,4.10722916451513,1.12000625,8.731499999999997,2.4495933197077613,0.0,1.0712199082918783e-26
5,0.06054,0.649,3800,5,50,10,4.10722916451513,1.246805,8.731499999999997,2.4811220385721784,0.0,1.0850075811511962e-26
5,0.06054,0.649,3800,5,50,15,4.10722916451513,1.3803962499999998,8.731499999999997,2.514339723793807,0.0,1.0995338477892138e-26
5,0.06054,0.649,3800,5,50,20,4.10722916451513,1.52078,8.731499999999997,2.549246375372648,0.0,1.1147987082059312e-26
5,0.06054,0.649,3800,5,50,25,4.10722916451513,1.66795625,8.731499999999997,2.5858419933087013,0.0,1.1308021624013486e-26
5,0.06054,0.649,3800,5,50,30,4.10722916451513,1.821925,8.731499999999997,2.6241265776019667,0.0,1.1475442103754658e-26
5,0.06054,0.649,3800,5,50,35,4.10722916451513,1.9826862499999998,8.731499999999997,2.664100128252444,0.0,1.1650248521282828e-26
5,0.06054,0.649,3800,5,50,40,4.10722916451513,2.15024,8.731499999999997,2.7057626452601338,0.0,1.1832440876597998e-26
5,0.06054,0.649,3800,5,50,45,4.10722916451513,2.32458625,8.731499999999997,2.749114128625035,0.0,1.2022019169700163e-26
5,0.06054,0.649,3800,5,50,50,4.10722916451513,2.505725,8.731499999999997,2.794154578347149,0.0,1.221898340058933e-26
5,0.06054,0.649,3800,5,50,55,4.10722916451513,2.6936562499999996,8.731499999999997,2.8408839944264748,0.0,1.2423333569265492e-26
5,0.06054,0.649,3800,5,50,60,4.10722916451513,2.8883799999999997,8.731499999999997,2.8893023768630126,0.0,1.2635069675728654e-26
5,0.06054,0.649,3800,5,55,0,4.10722916451513,1.0,7.538124999999997,2.123018900062093,0.0,2.522274288709077e-29
5,0.06054,0.649,3800,5,55,5,4.10722916451513,1.12000625,7.538124999999997,2.1528586525692974,0.0,2.5577257114581456e-29
5,0.06054,0.649,3800,5,55,10,4.10722916451513,1.246805,7.538124999999997,2.184387371433714,0.0,2.5951837279389834e-29
5,0.06054,0.649,3800,5,55,15,4.10722916451513,1.3803962499999998,7.538124999999997,2.217605056655343,0.0,2.634648338151589e-29
5,0.06054,0.649,3800,5,55,20,4.10722916451513,1.52078,7.538124999999997,2.252511708234184,0.0,2.6761195420959634e-29
5,0.06054,0.649,3800,5,55,25,4.10722916451513,1.66795625,7.538124999999997,2.289107326170237,0.0,2.7195973397721066e-29
5,0.06054,0.649,3800,5,55,30,4.10722916451513,1.821925,7.538124999999997,2.3273919104635024,0.0,2.7650817311800184e-29
5,0.06054,0.649,3800,5,55,35,4.10722916451513,1.9826862499999998,7.538124999999997,2.36736546111398,0.0,2.8125727163196986e-29
5,0.06054,0.649,3800,5,55,40,4.10722916451513,2.15024,7.538124999999997,2.4090279781216695,0.0,2.862070295191148e-29
5,0.06054,0.649,3800,5,55,45,4.10722916451513,2.32458625,7.538124999999997,2.452379461486571,0.0,2.913574467794365e-29
5,0.06054,0.649,3800,5,55,50,4.10722916451513,2.505725,7.538124999999997,2.497419911208685,0.0,2.9670852341293506e-29
5,0.06054,0.649,3800,5,55,55,4.10722916451513,2.6936562499999996,7.538124999999997,2.5441493272880105,0.0,3.022602594196105e-29
5,0.06054,0.649,3800,5,55,60,4.10722916451513,2.8883799999999997,7.538124999999997,2.5925677097245483,0.0,3.080126547994628e-29
5,0.06054,0.649,3800,5,60,0,4.10722916451513,1.0,5.987199999999998,1.7373788341718883,0.0,5.607725993031778e-32
5,0.06054,0.649,3800,5,60,5,4.10722916451513,1.12000625,5.987199999999998,1.767218586679093,0.0,5.704039561764786e-32
5,0.06054,0.649,3800,5,60,10,4.10722916451513,1.246805,5.987199999999998,1.7987473055435097,0.0,5.805804595864129e-32
5,0.06054,0.649,3800,5,60,15,4.10722916451513,1.3803962499999998,5.987199999999998,1.8319649907651385,0.0,5.91302109532981e-32
5,0.06054,0.649,3800,5,60,20,4.10722916451513,1.52078,5.987199999999998,1.8668716423439797,0.0,6.025689060161829e-32
5,0.06054,0.649,3800,5,60,25,4.10722916451513,1.66795625,5.987199999999998,1.9034672602800327,0.0,6.143808490360183e-32
5,0.06054,0.649,3800,5,60,30,4.10722916451513,1.821925,5.987199999999998,1.9417518445732982,0.0,6.267379385924875e-32
5,0.06054,0.649,3800,5,60,35,4.10722916451513,1.9826862499999998,5.987199999999998,1.9817253952237752,0.0,6.396401746855902e-32
5,0.06054,0.649,3800,5,60,40,4.10722916451513,2.15024,5.987199999999998,2.023387912231465,0.0,6.530875573153268e-32
5,0.06054,0.649,3800,5,60,45,4.10722916451513,2.32458625,5.987199999999998,2.0667393955963664,0.0,6.670800864816969e-32
5,0.06054,0.649,3800,5,60,50,4.10722916451513,2.505725,5.987199999999998,2.1117798453184804,0.0,6.816177621847008e-32
5,0.06054,0.649,3800,5,60,55,4.10722916451513,2.6936562499999996,5.987199999999998,2.158509261397806,0.0,6.967005844243383e-32
5,0.06054,0.649,3800,5,60,60,4.10722916451513,2.8883799999999997,5.987199999999998,2.2069276438343444,0.0,7.123285532006096e-32
5,0.06054,0.649,3800,10,0,0,0.8782520066250479,1.0,1.0,0.10633875296216079,0.10633875296216079,0.10633875296216079
5,0.06054,0.649,3800,10,0,5,0.8782520066250479,1.12000625,1.0,0.11271941044849346,0.11271941044849346,0.11271941044849346
5,0.06054,0.649,3800,10,0,10,0.8782520066250479,1.246805,1.0,0.11946122092457384,0.11946122092457384,0.11946122092457384
5,0.06054,0.649,3800,10,0,15,0.8782520066250479,1.3803962499999998,1.0,0.12656418439040196,0.12656418439040196,0.12656418439040196
5,0.06054,0.649,3800,10,0,20,0.8782520066250479,1.52078,1.0,0.13402830084597786,0.13402830084597786,0.13402830084597786
5,0.06054,0.649,3800,10,0,25,0.8782520066250479,1.66795625,1.0,0.14185357029130144,0.14185357029130144,0.14185357029130144
5,0.06054,0.649,3800,10,0,30,0.8782520066250479,1.821925,1.0,0.1500399927263728,0.1500399927263728,0.1500399927263728
5,0.06054,0.649,3800,10,0,35,0.8782520066250479,1.9826862499999998,1.0,0.15858756815119185,0.15858756815119185,0.15858756815119185
5,0.06054,0.649,3800,10,0,40,0.8782520066250479,2.15024,1.0,0.1674962965657587,0.1674962965657587,0.1674962965657587
5,0.06054,0.649,3800,10,0,45,0.8782520066250479,2.32458625,1.0,0.17676617797007327,0.17676617797007327,0.17676617797007327
5,0.06054,0.649,3800,10,0,50,0.8782520066250479,2.505725,1.0,0.18639721236413556,0.18639721236413556,0.18639721236413556
5,0.06054,0.649,3800,10,0,55,0.8782520066250479,2.6936562499999996,1.0,0.1963893997479456,0.1963893997479456,0.1963893997479456
5,0.06054,0.649,3800,10,0,60,0.8782520066250479,2.8883799999999997,1.0,0.20674274012150337,0.20674274012150337,0.20674274012150337
5,0.06054,0.649,3800,10,5,0,0.8782520066250479,1.0,3.382125,0.23299485391215444,8.470145982358419e-08,0.00014048133063928383
5,0.06054,0.649,3800,10,5,5,0.8782520066250479,1.12000625,3.382125,0.23937551139848706,8.70210432592356e-08,0.00014432846820040555
5,0.06054,0.649,3800,10,5,10,0.8782520066250479,1.246805,3.382125,0.24611732187456745,8.947191794418997e-08,0.00014839335843594146
5,0.06054,0.649,3800,10,5,15,0.8782520066250479,1.3803962499999998,3.382125,0.2532202853403956,9.20540838784473e-08,0.00015267600134589158
5,0.06054,0.649,3800,10,5,20,0.8782520066250479,1.52078,3.382125,0.26068440179597147,9.476754106200758e-08,0.00015717639693025592
5,0.06054,0.649,3800,10,5,25,0.8782520066250479,1.66795625,3.382125,0.2685096712412951,9.761228949487082e-08,0.00016189454518903448
5,0.06054,0.649,3800,10,5,30,0.8782520066250479,1.821925,3.382125,0.2766960936763664,1.0058832917703698e-07,0.0001668304461222272
5,0.06054,0.649,3800,10,5,35,0.8782520066250479,1.9826862499999998,3.382125,0.2852436691011855,1.0369566010850613e-07,0.00017198409972983414
5,0.06054,0.649,3800,10,5,40,0.8782520066250479,2.15024,3.382125,0.29415239751575234,1.0693428228927822e-07,0.0001773555060118553
5,0.06054,0.649,3800,10,5,45,0.8782520066250479,2.32458625,3.382125,0.3034222789200669,1.1030419571935325e-07,0.00018294466496829065
5,0.06054,0.649,3800,10,5,50,0.8782520066250479,2.505725,3.382125,0.3130533133141292,1.1380540039873124e-07,0.0001887515765991402
5,0.06054,0.649,3800,10,5,55,0.8782520066250479,2.6936562499999996,3.382125,0.3230455006979392,1.1743789632741216e-07,0.00019477624090440392
5,0.06054,0.649,3800,10,5,60,0.8782520066250479,2.8883799999999997,3.382125,0.33339884107149703,1.2120168350539607e-07,0.00020101865788408192
5,0.06054,0.649,3800,10,10,0,0.8782520066250479,1.0,5.406699999999999,0.3406402443013377,7.477061697241835e-13,5.046750553542283e-07
5,0.06054,0.649,3800,10,10,5,0.8782520066250479,1.12000625,5.406699999999999,0.34702090178767037,7.61711728518955e-13,5.141283091138244e-07
5,0.06054,0.649,3800,10,10,10,0.8782520066250479,1.246805,5.406699999999999,0.3537627122637508,7.765100190098965e-13,5.241166285567664e-07
5,0.06054,0.649,3800,10,10,15,0.8782520066250479,1.3803962499999998,5.406699999999999,0.36086567572957884,7.921010411970075e-13,5.346400136830545e-07
5,0.06054,0.649,3800,10,10,20,0.8782520066250479,1.52078,5.406699999999999,0.36832979218515477,8.084847950802888e-13,5.456984644926888e-07
5,0.06054,0.649,3800,10,10,25,0.8782520066250479,1.66795625,5.406699999999999,0.37615506163047835,8.256612806597399e-13,5.572919809856693e-07
5,0.06054,0.649,3800,10,10,30,0.8782520066250479,1.821925,5.406699999999999,0.38434148406554974,8.436304979353608e-13,5.694205631619958e-07
5,0.06054,0.649,3800,10,10,35,0.8782520066250479,1.9826862499999998,5.406699999999999,0.3928890594903688,8.623924469071515e-13,5.820842110216685e-07
5,0.06054,0.649,3800,10,10,40,0.8782520066250479,2.15024,5.406699999999999,0.40179778790493564,8.819471275751123e-13,5.952829245646874e-07
5,0.06054,0.649,3800,10,10,45,0.8782520066250479,2.32458625,5.406699999999999,0.41106766930925015,9.022945399392426e-13,6.090167037910522e-07
5,0.06054,0.649,3800,10,10,50,0.8782520066250479,2.505725,5.406699999999999,0.42069870370331247,9.23434683999543e-13,6.232855487007633e-07
5,0.06054,0.649,3800,10,10,55,0.8782520066250479,2.6936562499999996,5.406699999999999,0.43069089108712255,9.453675597560133e-13,6.380894592938204e-07
5,0.06054,0.649,3800,10,10,60,0.8782520066250479,2.8883799999999997,5.406699999999999,0.4410442314606803,9.680931672086533e-13,6.534284355702237e-07
5,0.06054,0.649,3800,10,15,0,0.8782520066250479,1.0,7.0737250000000005,0.4292749241297108,0.0,1.7189629905938825e-09
5,0.06054,0.649,3800,10,15,5,0.8782520066250479,1.12000625,7.0737250000000005,0.4356555816160435,0.0,1.7445133161734583e-09
5,0.06054,0.649,3800,10,15,10,0.8782520066250479,1.246805,7.0737250000000005,0.44239739209212386,0.0,1.7715098213186748e-09
5,0.06054,0.649,3800,10,15,15,0.8782520066250479,1.3803962499999998,7.0737250000000005,0.449500355557952,0.0,1.7999525060295333e-09
5,0.06054,0.649,3800,10,15,20,0.8782520066250479,1.52078,7.0737250000000005,0.45696447201352786,0.0,1.8298413703060331e-09
5,0.06054,0.649,3800,10,15,25,0.8782520066250479,1.66795625,7.0737250000000005,0.46478974145885155,0.0,1.8611764141481748e-09
5,0.06054,0.649,3800,10,15,30,0.8782520066250479,1.821925,7.0737250000000005,0.47297616389392283,0.0,1.8939576375559573e-09
5,0.06054,0.649,3800,10,15,35,0.8782520066250479,1.9826862499999998,7.0737250000000005,0.48152373931874193,0.0,1.928185040529382e-09
5,0.06054,0.649,3800,10,15,40,0.8782520066250479,2.15024,7.0737250000000005,0.49043246773330873,0.0,1.9638586230684475e-09
5,0.06054,0.649,3800,10,15,45,0.8782520066250479,2.32458625,7.0737250000000005,0.49970234913762335,0.0,2.0009783851731554e-09
5,0.06054,0.649,3800,10,15,50,0.8782520066250479,2.505725,7.0737250000000005,0.5093333835316857,0.0,2.0395443268435042e-09
5,0.06054,0.649,3800,10,15,55,0.8782520066250479,2.6936562499999996,7.0737250000000005,0.5193255709154956,0.0,2.079556448079494e-09
5,0.06054,0.649,3800,10,15,60,0.8782520066250479,2.8883799999999997,7.0737250000000005,0.5296789112890534,0.0,2.1210147488811263e-09
5,0.06054,0.649,3800,10,20,0,0.8782520066250479,1.0,8.383199999999999,0.4988988933972735,0.0,5.426012145460148e-12
5,0.06054,0.649,3800,10,20,5,0.8782520066250479,1.12000625,8.383199999999999,0.5052795508836061,0.0,5.495408020005199e-12
5,0.06054,0.649,3800,10,20,10,0.8782520066250479,1.246805,8.383199999999999,0.5120213613596866,0.0,5.568731785621319e-12
5,0.06054,0.649,3800,10,20,15,0.8782520066250479,1.3803962499999998,8.383199999999999,0.5191243248255147,0.0,5.645983442308505e-12
5,0.06054,0.649,3800,10,20,20,0.8782520066250479,1.52078,8.383199999999999,0.5265884412810905,0.0,5.727162990066757e-12
5,0.06054,0.649,3800,10,20,25,0.8782520066250479,1.66795625,8.383199999999999,0.5344137107264141,0.0,5.812270428896077e-12
5,0.06054,0.649,3800,10,20,30,0.8782520066250479,1.821925,8.383199999999999,0.5426001331614855,0.0,5.901305758796465e-12
5,0.06054,0.649,3800,10,20,35,0.8782520066250479,1.9826862499999998,8.383199999999999,0.5511477085863046,0.0,5.994268979767921e-12
5,0.06054,0.649,3800,10,20,40,0.8782520066250479,2.15024,8.383199999999999,0.5600564370008714,0.0,6.091160091810442e-12
5,0.06054,0.649,3800,10,20,45,0.8782520066250479,2.32458625,8.383199999999999,0.5693263184051859,0.0,6.191979094924031e-12
5,0.06054,0.649,3800,10,20,50,0.8782520066250479,2.505725,8.383199999999999,0.5789573527992483,0.0,6.296725989108689e-12
5,0.06054,0.649,3800,10,20,55,0.8782520066250479,2.6936562499999996,8.383199999999999,0.5889495401830583,0.0,6.4054007743644125e-12
5,0.06054,0.649,3800,10,20,60,0.8782520066250479,2.8883799999999997,8.383199999999999,0.5993028805566161,0.0,6.518003450691203e-12
5,0.06054,0.649,3800,10,25,0,0.8782520066250479,1.0,9.335124999999998,0.5495121521040259,0.0,1.6236531191191508e-14
5,0.06054,0.649,3800,10,25,5,0.8782520066250479,1.12000625,9.335124999999998,0.5558928095903586,0.0,1.6425061588381955e-14
5,0.06054,0.649,3800,10,25,10,0.8782520066250479,1.246805,9.335124999999998,0.5626346200664389,0.0,1.6624263035812835e-14
5,0.06054,0.649,3800,10,25,15,0.8782520066250479,1.3803962499999998,9.335124999999998,0.5697375835322671,0.0,1.6834135533484154e-14
5,0.06054,0.649,3800,10,25,20,0.8782520066250479,1.52078,9.335124999999998,0.577201699987843,0.0,1.7054679081395906e-14
5,0.06054,0.649,3800,10,25,25,0.8782520066250479,1.66795625,9.335124999999998,0.5850269694331666,0.0,1.728589367954809e-14
5,0.06054,0.649,3800,10,25,30,0.8782520066250479,1.821925,9.335124999999998,0.593213391868238,0.0,1.752777932794071e-14
5,0.06054,0.649,3800,10,25,35,0.8782520066250479,1.9826862499999998,9.335124999999998,0.6017609672930571,0.0,1.778033602657376e-14
5,0.06054,0.649,3800,10,25,40,0.8782520066250479,2.15024,9.335124999999998,0.6106696957076239,0.0,1.804356377544725e-14
5,0.06054,0.649,3800,10,25,45,0.8782520066250479,2.32458625,9.335124999999998,0.6199395771119384,0.0,1.831746257456117e-14
5,0.06054,0.649,3800,10,25,50,0.8782520066250479,2.505725,9.335124999999998,0.6295706115060007,0.0,1.8602032423915528e-14
5,0.06054,0.649,3800,10,25,55,0.8782520066250479,2.6936562499999996,9.335124999999998,0.6395627988898107,0.0,1.8897273323510316e-14
5,0.06054,0.649,3800,10,25,60,0.8782520066250479,2.8883799999999997,9.335124999999998,0.6499161392633684,0.0,1.920318527334554e-14
5,0.06054,0.649,3800,10,30,0,0.8782520066250479,1.0,9.9295,0.5811147002499683,0.0,4.6647814484922544e-17
5,0.06054,0.649,3800,10,30,5,0.8782520066250479,1.12000625,9.9295,0.5874953577363008,0.0,4.7160008939109024e-17
5,0.06054,0.649,3800,10,30,10,0.8782520066250479,1.246805,9.9295,0.5942371682123813,0.0,4.770119422360695e-17
5,0.06054,0.649,3800,10,30,15,0.8782520066250479,1.3803962499999998,9.9295,0.6013401316782094,0.0,4.827137033841632e-17
5,0.06054,0.649,3800,10,30,20,0.8782520066250479,1.52078,9.9295,0.6088042481337853,0.0,4.887053728353711e-17
5,0.06054,0.649,3800,10,30,25,0.8782520066250479,1.66795625,9.9295,0.6166295175791089,0.0,4.949869505896934e-17
5,0.06054,0.649,3800,10,30,30,0.8782520066250479,1.821925,9.9295,0.6248159400141803,0.0,5.015584366471301e-17
5,0.06054,0.649,3800,10,30,35,0.8782520066250479,1.9826862499999998,9.9295,0.6333635154389994,0.0,5.084198310076812e-17
5,0.06054,0.649,3800,10,30,40,0.8782520066250479,2.15024,9.9295,0.6422722438535662,0.0,5.1557113367134657e-17
5,0.06054,0.649,3800,10,30,45,0.8782520066250479,2.32458625,9.9295,0.6515421252578807,0.0,5.230123446381263e-17
5,0.06054,0.649,3800,10,30,50,0.8782520066250479,2.505725,9.9295,0.661173159651943,0.0,5.307434639080204e-17
5,0.06054,0.649,3800,10,30,55,0.8782520066250479,2.6936562499999996,9.9295,0.671165347035753,0.0,5.387644914810288e-17
5,0.06054,0.649,3800,10,30,60,0.8782520066250479,2.8883799999999997,9.9295,0.6815186874093108,0.0,5.470754273571516e-17
5,0.06054,0.649,3800,10,35,0,0.8782520066250479,1.0,10.166324999999997,0.5937065378350999,0.0,1.2947772512277687e-19
5,0.06054,0.649,3800,10,35,5,0.8782520066250479,1.12000625,10.166324999999997,0.6000871953214325,0.0,1.3086924258716332e-19
5,0.06054,0.649,3800,10,35,10,0.8782520066250479,1.246805,10.166324999999997,0.606829005797513,0.0,1.3233952163585767e-19
5,0.06054,0.649,3800,10,35,15,0.8782520066250479,1.3803962499999998,10.166324999999997,0.613931969263341,0.0,1.3388856226885984e-19
5,0.06054,0.649,3800,10,35,20,0.8782520066250479,1.52078,10.166324999999997,0.6213960857189169,0.0,1.355163644861699e-19
