,Instance,HFactor,BFactor,FFactor,EFactor,fperiod,ADI,ADI_ue,ADIoe,F1,norm,MSE,area_c2f,SSIM,area_ref,time
60,60,0.5,2.0,2.8000000000000003,2.5,0.1,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.5609209537506104
61,61,0.5,2.0,2.8000000000000003,2.5,0.2,12.012925969447709,10.997649823736781,1.0152761457109283,0.5366606867919234,101.10885223361998,0.128411902877743,1715,0.841689709683013,10210,0.7172839641571045
62,62,0.5,2.0,2.8000000000000003,2.5,0.30000000000000004,8.64083044982699,6.0657439446366785,2.5750865051903116,0.5505770462942918,111.74077143102244,0.1568376229415533,5166,0.8055901443410838,10210,1.323171854019165
63,63,0.5,2.0,2.8000000000000003,2.5,0.4,7.010030090270813,4.120361083249749,2.8896690070210633,0.5615098763668117,118.2285921425101,0.17557875168004422,7756,0.7790332026808905,10210,1.994232177734375
64,64,0.5,2.0,2.8000000000000003,2.6,0.1,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.7922811508178711
65,65,0.5,2.0,2.8000000000000003,2.6,0.2,11.60815402038505,10.562853907134768,1.045300113250283,0.5386701958719661,101.24228365658294,0.12875105199030284,1806,0.8409818313900786,10210,0.9604270458221436
66,66,0.5,2.0,2.8000000000000003,2.6,0.30000000000000004,8.546864463924477,5.884693189480783,2.662171274443695,0.5506760610777595,112.58330249197702,0.15921166672947207,5431,0.8030620591564583,10210,1.49031400680542
67,67,0.5,2.0,2.8000000000000003,2.6,0.4,6.7846153846153845,3.9086538461538463,2.8759615384615387,0.5637750714596785,118.79393923933998,0.17726193616460037,8062,0.775636406389691,10210,2.816199779510498
68,68,0.5,2.0,2.8000000000000003,2.7,0.1,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.1857271194458008
69,69,0.5,2.0,2.8000000000000003,2.7,0.2,11.391592920353983,10.294247787610619,1.0973451327433628,0.5396741233544,101.47906187977893,0.12935398374596474,1896,0.8399908256428353,10210,0.9757659435272217
70,70,0.5,2.0,2.8000000000000003,2.7,0.30000000000000004,8.474587458745875,5.739273927392739,2.7353135313531354,0.5506880887722351,113.30931117962018,0.1612716835613169,5659,0.8005436777983337,10210,1.9537010192871094
71,71,0.5,2.0,2.8000000000000003,2.7,0.4,6.538284132841328,3.709409594095941,2.8288745387453873,0.5667503540994289,119.05880899790658,0.1780532840939066,8301,0.773760383423384,10210,2.5434367656707764
72,72,0.5,2.0,2.8000000000000003,2.8000000000000003,0.1,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.7349357604980469
73,73,0.5,2.0,2.8000000000000003,2.8000000000000003,0.2,10.957582184517497,9.827147401908801,1.1304347826086956,0.5420293503148634,101.65136496870073,0.1297936214844682,2009,0.8393343361973378,10210,1.1344020366668701
74,74,0.5,2.0,2.8000000000000003,2.8000000000000003,0.30000000000000004,8.300574345883854,5.515634971282706,2.784939374601149,0.551628690463319,114.04823540940912,0.16338194470613357,5931,0.7977469927494131,10210,1.8315160274505615
75,75,0.5,2.0,2.8000000000000003,2.8000000000000003,0.4,6.348269742679681,3.5297249334516416,2.818544809228039,0.5688291379962955,119.6202324023825,0.1797364685784628,8607,0.7706567409812667,10210,2.717107057571411
76,76,0.5,2.0,2.8000000000000003,2.9000000000000004,0.1,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.5793149471282959
77,77,0.5,2.0,2.8000000000000003,2.9000000000000004,0.2,10.722107438016529,9.547520661157025,1.1745867768595042,0.5432782596713871,101.87737727287643,0.1303714310836442,2105,0.8386395810862299,10210,0.7549848556518555
78,78,0.5,2.0,2.8000000000000003,2.9000000000000004,0.30000000000000004,8.02143294549908,5.252296387017759,2.7691365584813226,0.5539395830871541,114.45086281894078,0.16453756390448557,6155,0.7959795044378317,10210,1.4631507396697998
79,79,0.5,2.0,2.8000000000000003,2.9000000000000004,0.4,6.211900684931507,3.370719178082192,2.841181506849315,0.5699639207714441,120.46161214262409,0.18227380638353996,8973,0.7665078383785872,10210,2.4987456798553467
80,80,0.5,2.0,2.9000000000000004,2.5,0.1,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.5728030204772949
81,81,0.5,2.0,2.9000000000000004,2.5,0.2,61.95092024539877,61.63803680981595,0.3128834355828221,0.48170508387101196,100.48880534666536,0.1268417680973735,214,0.8491532702550494,10210,0.6249728202819824
82,82,0.5,2.0,2.9000000000000004,2.5,0.30000000000000004,9.746935201401051,7.940455341506129,1.8064798598949212,0.5469582663613338,105.5035544424926,0.13981736192234742,3205,0.8269488145077306,10210,1.0028066635131836
83,83,0.5,2.0,2.9000000000000004,2.5,0.4,8.226102941176471,5.256127450980392,2.9699754901960786,0.5506946056936102,115.86630226256467,0.16863247541168935,6479,0.7911304680764745,10210,1.6169321537017822
84,84,0.5,2.0,2.9000000000000004,2.6,0.1,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,0.5686097145080566
