num,nftype,ws,wd,slope,mc1,mc10,mc100,mcHerb,mcWoody,Load_1h,Load_10h,Load_100h,Load_Live_Herb,Load_Live_Woody,SA/V_1h,SA/V_Live_Herb,SA/V_Live_Woody,Fuel_Bed_Depth,Mx_dead,HROS,FROS,BROS
5524,102,0,0,65,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,9.09,2.542601226,0.711201429
5528,102,0,0,70,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,10.46,2.760067018,0.728295405
5532,102,0,0,75,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,11.92,2.973115892,0.741561922
5536,102,0,0,80,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,13.49,3.186297959,0.75259412
5540,102,0,0,85,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,15.16,3.399016231,0.762091777
5760,102,5,0,0,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,13.73,3.2179868,0.754219887
5764,102,5,0,5,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,13.78,3.22473675,0.754639122
5768,102,5,0,10,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,13.94,3.247197259,0.756405311
5772,102,5,0,15,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,14.19,3.27785402,0.757175967
5776,102,5,0,20,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,14.54,3.320961257,0.75851332
5780,102,5,0,25,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,15.0,3.380503642,0.761853658
5784,102,5,0,30,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,15.55,3.44604233,0.763678954
5788,102,5,0,35,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,16.21,3.525988662,0.766970762
5792,102,5,0,40,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,16.97,3.614463627,0.769849576
5796,102,5,0,45,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,17.83,3.712796303,0.773127111
5800,102,5,0,50,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,18.79,3.817288786,0.775502591
5804,102,5,0,55,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,19.85,3.929274648,0.777793413
5808,102,5,0,60,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,21.01,4.047612379,0.779779437
5812,102,5,0,65,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,22.27,4.171208877,0.781274517
5816,102,5,0,70,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,23.64,4.303366918,0.783374232
5820,102,5,0,75,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,25.1,4.436909392,0.784309361
5824,102,5,0,80,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,26.67,4.574530076,0.784639123
5828,102,5,0,85,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,28.34,4.716099629,0.784812834
6048,102,10,0,0,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,36.68,5.349914469,0.78030493
6052,102,10,0,5,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,36.73,5.352251114,0.77992355
6056,102,10,0,10,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,36.89,5.365639033,0.780430529
6060,102,10,0,15,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,37.14,5.38212543,0.779948146
6064,102,10,0,20,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,37.49,5.405503381,0.77939362
6068,102,10,0,25,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,37.95,5.439483201,0.779656851
6072,102,10,0,30,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,38.5,5.475998346,0.778871633
6076,102,10,0,35,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,39.16,5.520087937,0.778124894
6080,102,10,0,40,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,39.92,5.569988084,0.777173528
6084,102,10,0,45,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,40.78,5.627794726,0.776657025
6088,102,10,0,50,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,41.74,5.688195822,0.775169423
6092,102,10,0,55,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,42.8,5.755694521,0.774019145
6096,102,10,0,60,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,43.96,5.829850728,0.773138296
6100,102,10,0,65,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,45.22,5.905335913,0.771185145
6104,102,10,0,70,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,46.59,5.987879898,0.769579431
6108,102,10,0,75,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,48.05,6.074433917,0.767923984
6112,102,10,0,80,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,49.62,6.164675806,0.765885284
6116,102,10,0,85,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,51.29,6.259304874,0.763870101
6336,102,15,0,0,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,65.73,6.995056467,0.744421345
6340,102,15,0,5,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,65.78,6.998037229,0.744489587
6344,102,15,0,10,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,65.93,7.004628381,0.744195643
6348,102,15,0,15,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,66.18,7.014796374,0.743538353
6352,102,15,0,20,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,66.54,7.031877509,0.74312145
6356,102,15,0,25,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,66.99,7.05367118,0.742712004
6360,102,15,0,30,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,67.55,7.079849329,0.742032073
6364,102,15,0,35,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,68.2,7.108192139,0.740856239
6368,102,15,0,40,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,68.96,7.14297709,0.739879955
6372,102,15,0,45,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,69.82,7.18299115,0.738976824
6376,102,15,0,50,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,70.78,7.225736998,0.737655767
6380,102,15,0,55,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,71.84,7.271033193,0.735912078
6384,102,15,0,60,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,73.0,7.323298508,0.734667138
6388,102,15,0,65,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,74.27,7.378693255,0.733070071
6392,102,15,0,70,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,75.63,7.43501158,0.73091891
6396,102,15,0,75,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,77.1,7.498590334,0.729297756
6400,102,15,0,80,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,78.66,7.562656228,0.727101058
6404,102,15,0,85,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,80.33,7.631196735,0.72494913
6624,102,20,0,0,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,99.6,8.355575104,0.700960194
6628,102,20,0,5,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,99.65,8.357575931,0.700944059
6632,102,20,0,10,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,99.8,8.361379762,0.700527771
6636,102,20,0,15,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,100.06,8.372189729,0.700515299
6640,102,20,0,20,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,100.41,8.383916566,0.700030445
6644,102,20,0,25,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,100.87,8.400380868,0.699577662
6648,102,20,0,30,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,101.42,8.417673908,0.698651489
6652,102,20,0,35,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,102.08,8.441766565,0.698113467
6656,102,20,0,40,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,102.84,8.467379344,0.697165626
6660,102,20,0,45,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,103.69,8.495792073,0.696098784
6664,102,20,0,50,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,104.65,8.528551379,0.695042414
6668,102,20,0,55,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,105.72,8.565538975,0.693988441
6672,102,20,0,60,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,106.88,8.602850365,0.692449798
6676,102,20,0,65,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,108.14,8.645516317,0.69118691
6680,102,20,0,70,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,109.51,8.689877788,0.689562378
6684,102,20,0,75,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,110.97,8.736376258,0.687791927
6688,102,20,0,80,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,112.54,8.788601134,0.686329393
6692,102,20,0,85,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,114.2,8.840548593,0.684372149
6912,102,25,0,0,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,137.59,9.531150304,0.66024294
6916,102,25,0,5,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,137.64,9.532552439,0.660197297
6920,102,25,0,10,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,137.8,9.537447354,0.660108142
6924,102,25,0,15,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,138.05,9.544439252,0.659879179
6928,102,25,0,20,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,138.4,9.554202775,0.659557736
6932,102,25,0,25,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,138.86,9.567401978,0.659190412
6936,102,25,0,30,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,139.41,9.58056975,0.65839837
6940,102,25,0,35,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,140.07,9.599156638,0.657841138
6944,102,25,0,40,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,140.83,9.620370771,0.657186209
6948,102,25,0,45,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,141.69,9.644160352,0.656431851
6952,102,25,0,50,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,142.65,9.670467795,0.655576217
6956,102,25,0,55,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,143.71,9.697187388,0.654341683
6960,102,25,0,60,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,144.87,9.728339782,0.653279457
6964,102,25,0,65,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,146.13,9.761806441,0.65211021
6968,102,25,0,70,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,147.5,9.798174595,0.650876104
6972,102,25,0,75,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,148.96,9.836030811,0.649486454
6976,102,25,0,80,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,150.53,9.878637386,0.648292544
6980,102,25,0,85,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,152.2,9.921192202,0.646715208
7200,102,30,0,0,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,179.22,10.57525619,0.624015419
7204,102,30,0,5,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,179.27,10.57626086,0.623959914
7208,102,30,0,10,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,179.43,10.57986232,0.623828159
7212,102,30,0,15,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,179.68,10.58681853,0.623779645
7216,102,30,0,20,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,180.03,10.59381852,0.623390495
7220,102,30,0,25,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,180.49,10.60532218,0.623152853
7224,102,30,0,30,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,181.04,10.6162472,0.622540348
7228,102,30,0,35,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,181.7,10.63162646,0.622077496
7232,102,30,0,40,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,182.46,10.64890086,0.621501093
7236,102,30,0,45,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,183.32,10.66803735,0.620810719
7240,102,30,0,50,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,184.28,10.69093238,0.620230275
7244,102,30,0,55,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,185.34,10.7136766,0.619309735
7248,102,30,0,60,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,186.5,10.74008987,0.618496142
7252,102,30,0,65,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,187.76,10.76819149,0.617564699
7256,102,30,0,70,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,189.13,10.79850196,0.616547584
7260,102,30,0,75,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,190.59,10.82982362,0.615378979
7264,102,30,0,80,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,192.16,10.8632399,0.614123549
7268,102,30,0,85,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,193.83,10.90003195,0.612963404
7488,102,35,0,0,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,224.15,11.52102475,0.592166011
7492,102,35,0,5,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,224.2,11.52174992,0.59210848
7496,102,35,0,10,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,224.35,11.52392406,0.591935929
7500,102,35,0,15,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,224.6,11.52938633,0.591837708
7504,102,35,0,20,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,224.95,11.53628461,0.591624195
7508,102,35,0,25,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,225.41,11.5451204,0.591321614
7512,102,35,0,30,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,225.96,11.55669606,0.591065781
7516,102,35,0,35,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,226.62,11.56833547,0.590532105
7520,102,35,0,40,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,227.38,11.58318744,0.590070505
7524,102,35,0,45,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,228.24,11.59938865,0.589492714
7528,102,35,0,50,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,229.2,11.6187486,0.588984812
7532,102,35,0,55,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,230.26,11.63940142,0.58835953
7536,102,35,0,60,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,231.42,11.66131686,0.587616934
7540,102,35,0,65,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,232.68,11.68446269,0.586757213
7544,102,35,0,70,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,234.05,11.71112994,0.585988312
7548,102,35,0,75,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,235.51,11.73844901,0.58507573
7552,102,35,0,80,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,237.08,11.76737989,0.584069637
7556,102,35,0,85,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,238.75,11.79919771,0.583124886
7776,102,40,0,0,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,272.09,12.38877666,0.564084631
7780,102,40,0,5,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,272.14,12.38929701,0.564028369
7784,102,40,0,10,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,272.29,12.3926129,0.564019445
7788,102,40,0,15,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,272.55,12.39741959,0.563918593
7792,102,40,0,20,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,272.9,12.40280153,0.563684448
7796,102,40,0,25,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,273.36,12.40966066,0.563358493
7800,102,40,0,30,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,273.91,12.41883226,0.56305865
7804,102,40,0,35,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,274.57,12.43120919,0.562825371
7808,102,40,0,40,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,275.33,12.44281843,0.562320599
7812,102,40,0,45,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,276.18,12.45669598,0.561841099
7816,102,40,0,50,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,277.14,12.47372286,0.561426579
7820,102,40,0,55,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,278.21,12.49212572,0.560918748
7824,102,40,0,60,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,279.37,12.51098381,0.560277467
7828,102,40,0,65,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,280.63,12.53072443,0.55952341
7832,102,40,0,70,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,281.99,12.55306294,0.558811976
7836,102,40,0,75,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,283.46,12.5784102,0.558161304
7840,102,40,0,80,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,285.03,12.60454957,0.557396308
7844,102,40,0,85,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,286.69,12.63101093,0.556498089
8064,102,45,0,0,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,322.85,13.19462204,0.539253681
8068,102,45,0,5,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,322.9,13.19498727,0.539200028
8072,102,45,0,10,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,323.05,13.19776013,0.539176203
8076,102,45,0,15,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,323.3,13.20125998,0.539045052
8080,102,45,0,20,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,323.66,13.20756815,0.538960194
8084,102,45,0,25,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,324.11,13.21250815,0.53861458
8088,102,45,0,30,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,324.67,13.22191784,0.538451694
8092,102,45,0,35,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,325.33,13.23202631,0.538181294
8096,102,45,0,40,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,326.08,13.24241718,0.537787085
8100,102,45,0,45,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,326.94,13.25556442,0.537438026
8104,102,45,0,50,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,327.9,13.26937355,0.536981623
8108,102,45,0,55,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,328.96,13.28549997,0.536553105
8112,102,45,0,60,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,330.13,13.30265842,0.536033444
8116,102,45,0,65,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,331.39,13.32169151,0.535524502
8120,102,45,0,70,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,332.75,13.34131504,0.53490815
8124,102,45,0,75,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,334.22,13.36190961,0.534200911
8128,102,45,0,80,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,335.78,13.38431453,0.533503709
8132,102,45,0,85,3,4,5,30,60,0.22,0.0,0.0,2.25,0.0,6562,5906,0,30,15,337.45,13.40930015,0.532847327
10944,103,0,0,0,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,0.62,0.62,0.62
10948,103,0,0,5,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,0.68,0.586841111,0.506444837
10952,103,0,0,10,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,0.86,0.662639678,0.510571329
10956,103,0,0,15,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,1.15,0.799523221,0.555858593
10960,103,0,0,20,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,1.56,0.985821889,0.622977433
10964,103,0,0,25,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,2.08,1.202788291,0.695528689
10968,103,0,0,30,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,2.73,1.447405463,0.767392884
10972,103,0,0,35,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,3.49,1.702786534,0.830797129
10976,103,0,0,40,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,4.37,1.967767476,0.886066096
10980,103,0,0,45,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,5.36,2.232841998,0.930146155
10984,103,0,0,50,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,6.47,2.502219846,0.967713162
10988,103,0,0,55,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,7.7,2.772766679,0.998472085
10992,103,0,0,60,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,9.05,3.038487463,1.020155366
10996,103,0,0,65,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,10.51,3.297959618,1.034875133
11000,103,0,0,70,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,12.09,3.553336168,1.044350531
11004,103,0,0,75,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,13.79,3.803531739,1.049082936
11008,103,0,0,80,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,15.6,4.045156378,1.048928854
11012,103,0,0,85,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,17.53,4.280538716,1.045237405
11232,103,5,0,0,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,18.94,4.4390874,1.040416945
11236,103,5,0,5,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,19.0,4.446298857,1.04050387
11240,103,5,0,10,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,19.17,4.462064197,1.038602864
11244,103,5,0,15,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,19.47,4.497520632,1.038915862
11248,103,5,0,20,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,19.88,4.540626533,1.037086988
11252,103,5,0,25,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,20.4,4.594096262,1.03459414
11256,103,5,0,30,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,21.05,4.661524593,1.032295085
11260,103,5,0,35,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,21.81,4.73737644,1.029011258
11264,103,5,0,40,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,22.69,4.822746187,1.025071872
11268,103,5,0,45,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,23.68,4.914345294,1.01988132
11272,103,5,0,50,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,24.79,5.013122796,1.013771689
11276,103,5,0,55,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,26.02,5.121121591,1.007912619
11280,103,5,0,60,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,27.37,5.233847306,1.000846095
11284,103,5,0,65,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,28.83,5.348318829,0.992178782
11288,103,5,0,70,3,4,5,30,60,0.22,0.9,0.0,3.37,0.0,4921,4265,0,61,30,30.41,5.468612873,0.983417519
